filename,label
CW2019_1549_t091.jpg,1
CW2019_1549_t093.jpg,1
CW2019_1549_t108.jpg,1
CW2019_1549_t116.jpg,1
CW2019_1549_t138.jpg,0
CW2019_1549_t143.jpg,0
CW2019_1549_t146.jpg,1
CW2019_1549_t151.jpg,1
CW2019_1551_t001.jpg,1
CW2019_1551_t003.jpg,1
CW2019_1551_t016.jpg,1
CW2019_1551_t018.jpg,1
CW2019_1551_t034.jpg,1
CW2019_1551_t039.jpg,1
CW2019_1551_t046.jpg,1
CW2019_1551_t049.jpg,1
CW2019_1551_t053.jpg,0
CW2019_1551_t056.jpg,1
CW2019_1551_t063.jpg,1
CW2019_1551_t068.jpg,1
CW2019_1551_t069.jpg,1
CW2019_1551_t073.jpg,1
CW2019_1551_t076.jpg,1
CW2019_1551_t084.jpg,1
CW2019_1551_t093.jpg,1
CW2019_1551_t094.jpg,1
CW2019_1551_t103.jpg,1
CW2019_1551_t109.jpg,1
CW2019_1551_t123.jpg,1
CW2019_1551_t126.jpg,0
CW2019_1551_t128.jpg,1
CW2019_1551_t129.jpg,0
CW2019_1551_t138.jpg,0
CW2019_1554_t018.jpg,0
CW2019_1554_t019.jpg,0
CW2019_1554_t023.jpg,0
CW2019_1554_t031.jpg,1
CW2019_1554_t041.jpg,1
CW2019_1554_t068.jpg,1
CW2019_1554_t075.jpg,1
CW2019_1554_t078.jpg,0
CW2019_1554_t080.jpg,1
CW2019_1554_t081.jpg,1
CW2019_1554_t085.jpg,1
CW2019_1554_t086.jpg,1
CW2019_1554_t091.jpg,1
CW2019_1554_t094.jpg,1
CW2019_1554_t103.jpg,1
CW2019_1554_t106.jpg,1
CW2019_1554_t111.jpg,1
CW2019_1554_t116.jpg,1
CW2019_1554_t125.jpg,1
CW2019_1554_t128.jpg,1
CW2019_1554_t133.jpg,1
CW2019_1554_t134.jpg,0
CW2019_1554_t136.jpg,0
CW2019_1554_t140.jpg,1
CW2019_1554_t148.jpg,1
CW2019_1556_t003.jpg,1
CW2019_1556_t009.jpg,0
CW2019_1556_t016.jpg,1
CW2019_1556_t021.jpg,1
CW2019_1556_t028.jpg,1
CW2019_1556_t033.jpg,0
CW2019_1556_t036.jpg,0
CW2019_1556_t038.jpg,1
CW2019_1556_t044.jpg,1
CW2019_1556_t046.jpg,1
CW2019_1556_t056.jpg,1
CW2019_1556_t058.jpg,0
CW2019_1556_t069.jpg,1
CW2019_1556_t084.jpg,1
CW2019_1556_t091.jpg,1
CW2019_1556_t093.jpg,1
CW2019_1556_t096.jpg,1
CW2019_1556_t104.jpg,1
CW2019_1556_t106.jpg,0
CW2019_1556_t108.jpg,1
CW2019_1556_t118.jpg,1
CW2019_1556_t119.jpg,0
CW2019_1556_t121.jpg,1
CW2019_1556_t124.jpg,0
CW2019_1556_t139.jpg,1
CW2019_1568_t000.jpg,1
CW2019_1568_t009.jpg,1
CW2019_1568_t015.jpg,0
CW2019_1568_t018.jpg,1
CW2019_1568_t036.jpg,1
CW2019_1568_t039.jpg,1
CW2019_1568_t043.jpg,1
CW2019_1568_t049.jpg,1
CW2019_1568_t066.jpg,0
CW2019_1568_t068.jpg,1
CW2019_1568_t080.jpg,1
CW2019_1568_t081.jpg,1
CW2019_1568_t083.jpg,1
CW2019_1568_t084.jpg,1
CW2019_1568_t085.jpg,1
CW2019_1568_t088.jpg,1
CW2019_1568_t091.jpg,1
CW2019_1568_t101.jpg,1
CW2019_1568_t114.jpg,1
CW2019_1568_t123.jpg,1
CW2019_1568_t125.jpg,1
CW2019_1568_t130.jpg,0
CW2019_1568_t143.jpg,0
CW2019_1568_t145.jpg,0
CW2019_1568_t151.jpg,1
CW2019_1570_t004.jpg,0
CW2019_1570_t005.jpg,1
CW2019_1570_t013.jpg,0
CW2019_1570_t019.jpg,1
CW2019_1570_t023.jpg,1
CW2019_1570_t026.jpg,1
CW2019_1570_t034.jpg,1
CW2019_1570_t035.jpg,1
CW2019_1570_t041.jpg,1
CW2019_1570_t060.jpg,1
CW2019_1570_t065.jpg,1
CW2019_1570_t069.jpg,1
CW2019_1570_t074.jpg,1
CW2019_1570_t076.jpg,1
CW2019_1570_t089.jpg,1
CW2019_1570_t090.jpg,0
CW2019_1570_t095.jpg,1
CW2019_1570_t098.jpg,1
CW2019_1570_t099.jpg,1
CW2019_1570_t100.jpg,1
CW2019_1570_t109.jpg,1
CW2019_1570_t121.jpg,1
CW2019_1570_t141.jpg,1
CW2019_1570_t150.jpg,1
CW2019_1570_t151.jpg,0
CW2019_1572_t001.jpg,1
CW2019_1572_t003.jpg,1
CW2019_1572_t013.jpg,1
CW2019_1572_t018.jpg,1
CW2019_1572_t023.jpg,1
CW2019_1572_t034.jpg,1
CW2019_1572_t039.jpg,0
CW2019_1572_t043.jpg,1
CW2019_1572_t048.jpg,1
CW2019_1572_t049.jpg,1
CW2019_1572_t054.jpg,1
CW2019_1572_t056.jpg,1
CW2019_1572_t089.jpg,1
CW2019_1572_t091.jpg,1
CW2019_1572_t093.jpg,1
CW2019_1572_t103.jpg,1
CW2019_1572_t104.jpg,1
CW2019_1572_t113.jpg,0
CW2019_1572_t118.jpg,1
CW2019_1572_t119.jpg,0
CW2019_1572_t121.jpg,1
CW2019_1572_t134.jpg,0
CW2019_1572_t143.jpg,0
CW2019_1572_t144.jpg,0
CW2019_1572_t146.jpg,1
CW2019_1581_t011.jpg,1
CW2019_1581_t013.jpg,1
CW2019_1581_t014.jpg,1
CW2019_1581_t016.jpg,1
CW2019_1581_t023.jpg,1
CW2019_1581_t029.jpg,1
CW2019_1581_t033.jpg,0
CW2019_1581_t036.jpg,0
CW2019_1581_t056.jpg,1
CW2019_1581_t058.jpg,0
CW2019_1581_t061.jpg,1
CW2019_1581_t073.jpg,1
CW2019_1581_t079.jpg,0
CW2019_1581_t086.jpg,1
CW2019_1581_t094.jpg,1
CW2019_1581_t104.jpg,1
CW2019_1581_t109.jpg,1
CW2019_1581_t118.jpg,1
CW2019_1581_t121.jpg,1
CW2019_1581_t126.jpg,0
CW2019_1581_t134.jpg,0
CW2019_1581_t138.jpg,0
CW2019_1581_t139.jpg,1
CW2019_1581_t141.jpg,1
CW2019_1581_t149.jpg,1
CW2019_1589_t013.jpg,0
CW2019_1589_t026.jpg,1
CW2019_1589_t031.jpg,1
CW2019_1589_t051.jpg,0
CW2019_1589_t059.jpg,1
CW2019_1589_t066.jpg,1
CW2019_1589_t071.jpg,1
CW2019_1589_t079.jpg,0
CW2019_1589_t081.jpg,1
CW2019_1589_t084.jpg,1
CW2019_1589_t088.jpg,1
CW2019_1589_t091.jpg,1
CW2019_1589_t094.jpg,1
CW2019_1589_t096.jpg,1
CW2019_1589_t098.jpg,0
CW2019_1589_t101.jpg,1
CW2019_1589_t119.jpg,0
CW2019_1589_t128.jpg,1
CW2019_1589_t131.jpg,1
CW2019_1589_t133.jpg,1
CW2019_1589_t134.jpg,0
CW2019_1589_t136.jpg,0
CW2019_1589_t139.jpg,1
CW2019_1589_t146.jpg,1
CW2019_1589_t151.jpg,1
CW2019_1591_t001.jpg,1
CW2019_1591_t013.jpg,1
CW2019_1591_t014.jpg,1
CW2019_1591_t018.jpg,1
CW2019_1591_t021.jpg,1
CW2019_1591_t028.jpg,1
CW2019_1591_t038.jpg,1
CW2019_1591_t056.jpg,1
CW2019_1591_t064.jpg,1
CW2019_1591_t066.jpg,1
CW2019_1591_t073.jpg,1
CW2019_1591_t074.jpg,1
CW2019_1591_t083.jpg,1
CW2019_1591_t089.jpg,1
CW2019_1591_t093.jpg,1
CW2019_1591_t094.jpg,1
CW2019_1591_t098.jpg,0
CW2019_1591_t106.jpg,0
CW2019_1591_t116.jpg,1
CW2019_1591_t118.jpg,1
CW2019_1591_t119.jpg,0
CW2019_1591_t126.jpg,0
CW2019_1591_t141.jpg,1
CW2019_1591_t149.jpg,1
CW2019_1591_t151.jpg,1
CW2019_1595_t011.jpg,1
CW2019_1595_t016.jpg,1
CW2019_1595_t024.jpg,1
CW2019_1595_t043.jpg,1
CW2019_1595_t049.jpg,1
CW2019_1595_t054.jpg,1
CW2019_1595_t056.jpg,1
CW2019_1595_t068.jpg,1
CW2019_1595_t074.jpg,1
CW2019_1595_t083.jpg,1
CW2019_1595_t086.jpg,1
CW2019_1595_t088.jpg,1
CW2019_1595_t089.jpg,1
CW2019_1595_t093.jpg,1
CW2019_1595_t094.jpg,1
CW2019_1595_t096.jpg,1
CW2019_1595_t098.jpg,0
CW2019_1595_t106.jpg,0
CW2019_1595_t114.jpg,1
CW2019_1595_t118.jpg,1
CW2019_1595_t126.jpg,1
CW2019_1595_t133.jpg,0
CW2019_1595_t143.jpg,0
CW2019_1595_t144.jpg,1
CW2019_1595_t149.jpg,1
CW2019_1597_t004.jpg,0
CW2019_1597_t005.jpg,1
CW2019_1597_t011.jpg,1
CW2019_1597_t013.jpg,0
CW2019_1597_t029.jpg,1
CW2019_1597_t030.jpg,1
CW2019_1597_t031.jpg,1
CW2019_1597_t034.jpg,0
CW2019_1597_t043.jpg,0
CW2019_1597_t045.jpg,0
CW2019_1597_t054.jpg,1
CW2019_1597_t059.jpg,1
CW2019_1597_t061.jpg,0
CW2019_1597_t064.jpg,1
CW2019_1597_t069.jpg,1
CW2019_1597_t070.jpg,1
CW2019_1597_t084.jpg,1
CW2019_1597_t085.jpg,1
CW2019_1597_t089.jpg,1
CW2019_1597_t105.jpg,1
CW2019_1597_t120.jpg,1
CW2019_1597_t138.jpg,0
CW2019_1597_t140.jpg,1
CW2019_1597_t148.jpg,0
CW2019_1597_t150.jpg,1
CW2019_1604_t002.jpg,0
CW2019_1604_t003.jpg,0
CW2019_1604_t010.jpg,1
CW2019_1604_t011.jpg,1
CW2019_1604_t016.jpg,1
CW2019_1604_t020.jpg,1
CW2019_1604_t031.jpg,1
CW2019_1604_t055.jpg,1
CW2019_1604_t058.jpg,0
CW2019_1604_t061.jpg,0
CW2019_1604_t070.jpg,1
CW2019_1604_t073.jpg,1
CW2019_1604_t076.jpg,1
CW2019_1604_t077.jpg,0
CW2019_1604_t092.jpg,1
CW2019_1604_t098.jpg,0
CW2019_1604_t108.jpg,1
CW2019_1604_t112.jpg,1
CW2019_1604_t113.jpg,0
CW2019_1604_t127.jpg,0
CW2019_1604_t135.jpg,0
CW2019_1604_t136.jpg,1
CW2019_1604_t147.jpg,1
CW2019_1604_t148.jpg,1
CW2019_1604_t151.jpg,0
CW2019_1605_t000.jpg,1
CW2019_1605_t007.jpg,1
CW2019_1605_t017.jpg,1
CW2019_1605_t025.jpg,1
CW2019_1605_t027.jpg,1
CW2019_1605_t028.jpg,1
CW2019_1605_t032.jpg,1
CW2019_1605_t037.jpg,0
CW2019_1605_t055.jpg,1
CW2019_1605_t070.jpg,1
CW2019_1605_t071.jpg,0
CW2019_1605_t072.jpg,1
CW2019_1605_t076.jpg,1
CW2019_1605_t077.jpg,0
CW2019_1605_t087.jpg,1
CW2019_1605_t101.jpg,1
CW2019_1605_t105.jpg,1
CW2019_1605_t106.jpg,1
CW2019_1605_t117.jpg,0
CW2019_1605_t120.jpg,1
CW2019_1605_t122.jpg,1
CW2019_1605_t132.jpg,0
CW2019_1605_t133.jpg,1
CW2019_1605_t141.jpg,1
CW2019_1605_t152.jpg,1
CW2019_1613_t012.jpg,1
CW2019_1613_t013.jpg,0
CW2019_1613_t025.jpg,1
CW2019_1613_t027.jpg,1
CW2019_1613_t028.jpg,1
CW2019_1613_t043.jpg,1
CW2019_1613_t051.jpg,0
CW2019_1613_t055.jpg,0
CW2019_1613_t063.jpg,1
CW2019_1613_t066.jpg,1
CW2019_1613_t068.jpg,1
CW2019_1613_t108.jpg,1
CW2019_1613_t110.jpg,1
CW2019_1613_t112.jpg,1
CW2019_1613_t115.jpg,1
CW2019_1613_t121.jpg,1
CW2019_1613_t122.jpg,1
CW2019_1613_t123.jpg,1
CW2019_1613_t130.jpg,0
CW2019_1613_t131.jpg,1
CW2019_1613_t138.jpg,0
CW2019_1613_t147.jpg,1
CW2019_1613_t150.jpg,1
CW2019_1613_t151.jpg,0
CW2019_1613_t152.jpg,1
CW2019_1617_t013.jpg,0
CW2019_1617_t018.jpg,0
CW2019_1617_t023.jpg,1
CW2019_1617_t025.jpg,0
CW2019_1617_t035.jpg,1
CW2019_1617_t036.jpg,1
CW2019_1617_t050.jpg,1
CW2019_1617_t053.jpg,0
CW2019_1617_t055.jpg,0
CW2019_1617_t060.jpg,1
CW2019_1617_t063.jpg,1
CW2019_1617_t066.jpg,1
CW2019_1617_t070.jpg,1
CW2019_1617_t078.jpg,0
CW2019_1617_t080.jpg,1
CW2019_1617_t081.jpg,1
CW2019_1617_t088.jpg,0
CW2019_1617_t103.jpg,1
CW2019_1617_t108.jpg,1
CW2019_1617_t121.jpg,1
CW2019_1617_t123.jpg,1
CW2019_1617_t133.jpg,1
CW2019_1617_t138.jpg,1
CW2019_1617_t148.jpg,1
CW2019_1617_t150.jpg,1
CW2019_1618_t000.jpg,1
CW2019_1618_t015.jpg,0
CW2019_1618_t016.jpg,1
CW2019_1618_t021.jpg,1
CW2019_1618_t023.jpg,1
CW2019_1618_t031.jpg,1
CW2019_1618_t033.jpg,0
CW2019_1618_t035.jpg,1
CW2019_1618_t045.jpg,1
CW2019_1618_t053.jpg,0
CW2019_1618_t060.jpg,1
CW2019_1618_t070.jpg,1
CW2019_1618_t071.jpg,1
CW2019_1618_t073.jpg,1
CW2019_1618_t086.jpg,1
CW2019_1618_t088.jpg,1
CW2019_1618_t090.jpg,1
CW2019_1618_t093.jpg,1
CW2019_1618_t095.jpg,1
CW2019_1618_t103.jpg,1
CW2019_1618_t111.jpg,1
CW2019_1618_t118.jpg,1
CW2019_1618_t138.jpg,1
CW2019_1618_t148.jpg,1
CW2019_1618_t150.jpg,1
CW2019_1619_t000.jpg,0
CW2019_1619_t003.jpg,0
CW2019_1619_t008.jpg,0
CW2019_1619_t013.jpg,0
CW2019_1619_t015.jpg,0
CW2019_1619_t025.jpg,0
CW2019_1619_t030.jpg,0
CW2019_1619_t033.jpg,0
CW2019_1619_t041.jpg,1
CW2019_1619_t050.jpg,1
CW2019_1619_t051.jpg,0
CW2019_1619_t063.jpg,0
CW2019_1619_t066.jpg,1
CW2019_1619_t073.jpg,1
CW2019_1619_t085.jpg,1
CW2019_1619_t086.jpg,1
CW2019_1619_t091.jpg,1
CW2019_1619_t100.jpg,1
CW2019_1619_t116.jpg,1
CW2019_1619_t118.jpg,1
CW2019_1619_t123.jpg,1
CW2019_1619_t126.jpg,0
CW2019_1619_t135.jpg,0
CW2019_1619_t143.jpg,0
CW2019_1619_t151.jpg,0
CW2019_1623_t005.jpg,1
CW2019_1623_t017.jpg,1
CW2019_1623_t020.jpg,1
CW2019_1623_t035.jpg,1
CW2019_1623_t037.jpg,0
CW2019_1623_t038.jpg,1
CW2019_1623_t040.jpg,1
CW2019_1623_t046.jpg,1
CW2019_1623_t048.jpg,0
CW2019_1623_t053.jpg,0
CW2019_1623_t062.jpg,0
CW2019_1623_t066.jpg,1
CW2019_1623_t068.jpg,1
CW2019_1623_t070.jpg,1
CW2019_1623_t073.jpg,1
CW2019_1623_t075.jpg,1
CW2019_1623_t076.jpg,1
CW2019_1623_t080.jpg,1
CW2019_1623_t082.jpg,1
CW2019_1623_t083.jpg,1
CW2019_1623_t085.jpg,1
CW2019_1623_t105.jpg,1
CW2019_1623_t116.jpg,1
CW2019_1623_t121.jpg,1
CW2019_1623_t133.jpg,1
CW2019_1627_t003.jpg,0
CW2019_1627_t015.jpg,0
CW2019_1627_t018.jpg,1
CW2019_1627_t021.jpg,1
CW2019_1627_t030.jpg,1
CW2019_1627_t035.jpg,1
CW2019_1627_t043.jpg,1
CW2019_1627_t045.jpg,0
CW2019_1627_t048.jpg,0
CW2019_1627_t051.jpg,0
CW2019_1627_t066.jpg,1
CW2019_1627_t068.jpg,1
CW2019_1627_t075.jpg,1
CW2019_1627_t083.jpg,1
CW2019_1627_t086.jpg,1
CW2019_1627_t091.jpg,1
CW2019_1627_t093.jpg,1
CW2019_1627_t096.jpg,1
CW2019_1627_t103.jpg,1
CW2019_1627_t120.jpg,1
CW2019_1627_t121.jpg,1
CW2019_1627_t125.jpg,1
CW2019_1627_t130.jpg,0
CW2019_1627_t138.jpg,0
CW2019_1627_t151.jpg,0
CW2019_1628_t010.jpg,1
CW2019_1628_t018.jpg,1
CW2019_1628_t021.jpg,1
CW2019_1628_t023.jpg,1
CW2019_1628_t025.jpg,0
CW2019_1628_t028.jpg,1
CW2019_1628_t030.jpg,0
CW2019_1628_t041.jpg,1
CW2019_1628_t043.jpg,1
CW2019_1628_t048.jpg,1
CW2019_1628_t050.jpg,1
CW2019_1628_t061.jpg,0
CW2019_1628_t063.jpg,1
CW2019_1628_t076.jpg,1
CW2019_1628_t080.jpg,1
CW2019_1628_t085.jpg,1
CW2019_1628_t086.jpg,1
CW2019_1628_t088.jpg,1
CW2019_1628_t103.jpg,1
CW2019_1628_t116.jpg,1
CW2019_1628_t118.jpg,1
CW2019_1628_t130.jpg,0
CW2019_1628_t135.jpg,0
CW2019_1628_t148.jpg,1
CW2019_1628_t150.jpg,1
CW2019_1636_t013.jpg,0
CW2019_1636_t015.jpg,0
CW2019_1636_t016.jpg,0
CW2019_1636_t036.jpg,0
CW2019_1636_t038.jpg,0
CW2019_1636_t040.jpg,0
CW2019_1636_t061.jpg,0
CW2019_1636_t068.jpg,1
CW2019_1636_t070.jpg,1
CW2019_1636_t071.jpg,1
CW2019_1636_t075.jpg,1
CW2019_1636_t088.jpg,1
CW2019_1636_t096.jpg,1
CW2019_1636_t100.jpg,1
CW2019_1636_t105.jpg,1
CW2019_1636_t106.jpg,1
CW2019_1636_t108.jpg,1
CW2019_1636_t110.jpg,1
CW2019_1636_t121.jpg,1
CW2019_1636_t123.jpg,1
CW2019_1636_t125.jpg,1
CW2019_1636_t133.jpg,1
CW2019_1636_t138.jpg,0
CW2019_1636_t140.jpg,1
CW2019_1636_t143.jpg,0
CW2019_1638_t001.jpg,1
CW2019_1638_t003.jpg,0
CW2019_1638_t008.jpg,0
CW2019_1638_t016.jpg,1
CW2019_1638_t033.jpg,0
CW2019_1638_t041.jpg,1
CW2019_1638_t045.jpg,1
CW2019_1638_t058.jpg,0
CW2019_1638_t076.jpg,1
CW2019_1638_t080.jpg,1
CW2019_1638_t085.jpg,1
CW2019_1638_t090.jpg,1
CW2019_1638_t091.jpg,1
CW2019_1638_t095.jpg,1
CW2019_1638_t101.jpg,1
CW2019_1638_t108.jpg,1
CW2019_1638_t110.jpg,0
CW2019_1638_t116.jpg,1
CW2019_1638_t118.jpg,1
CW2019_1638_t126.jpg,0
CW2019_1638_t128.jpg,1
CW2019_1638_t131.jpg,1
CW2019_1638_t136.jpg,0
CW2019_1638_t138.jpg,0
CW2019_1638_t145.jpg,0
CW2019_1641_t011.jpg,1
CW2019_1641_t023.jpg,1
CW2019_1641_t026.jpg,1
CW2019_1641_t031.jpg,1
CW2019_1641_t038.jpg,1
CW2019_1641_t043.jpg,1
CW2019_1641_t048.jpg,0
CW2019_1641_t051.jpg,1
CW2019_1641_t060.jpg,1
CW2019_1641_t061.jpg,0
CW2019_1641_t065.jpg,1
CW2019_1641_t070.jpg,1
CW2019_1641_t080.jpg,1
CW2019_1641_t088.jpg,1
CW2019_1641_t090.jpg,1
CW2019_1641_t093.jpg,1
CW2019_1641_t095.jpg,1
CW2019_1641_t098.jpg,1
CW2019_1641_t106.jpg,1
CW2019_1641_t118.jpg,1
CW2019_1641_t121.jpg,1
CW2019_1641_t130.jpg,0
CW2019_1641_t131.jpg,1
CW2019_1641_t140.jpg,1
CW2019_1641_t141.jpg,1
CW2019_1651_t003.jpg,0
CW2019_1651_t016.jpg,1
CW2019_1651_t020.jpg,1
CW2019_1651_t022.jpg,1
CW2019_1651_t025.jpg,1
CW2019_1651_t030.jpg,1
CW2019_1651_t033.jpg,0
CW2019_1651_t036.jpg,1
CW2019_1651_t037.jpg,0
CW2019_1651_t042.jpg,1
CW2019_1651_t047.jpg,0
CW2019_1651_t057.jpg,1
CW2019_1651_t058.jpg,1
CW2019_1651_t068.jpg,1
CW2019_1651_t071.jpg,0
CW2019_1651_t088.jpg,1
CW2019_1651_t098.jpg,0
CW2019_1651_t103.jpg,1
CW2019_1651_t113.jpg,1
CW2019_1651_t115.jpg,1
CW2019_1651_t131.jpg,1
CW2019_1651_t143.jpg,1
CW2019_1651_t145.jpg,1
CW2019_1651_t148.jpg,1
CW2019_1651_t151.jpg,1
CW2019_1665_t000.jpg,1
CW2019_1665_t003.jpg,0
CW2019_1665_t010.jpg,0
CW2019_1665_t011.jpg,1
CW2019_1665_t016.jpg,1
CW2019_1665_t020.jpg,0
CW2019_1665_t023.jpg,1
CW2019_1665_t031.jpg,1
CW2019_1665_t035.jpg,1
CW2019_1665_t036.jpg,1
CW2019_1665_t043.jpg,1
CW2019_1665_t060.jpg,1
CW2019_1665_t066.jpg,1
CW2019_1665_t070.jpg,1
CW2019_1665_t081.jpg,1
CW2019_1665_t083.jpg,1
CW2019_1665_t090.jpg,0
CW2019_1665_t106.jpg,0
CW2019_1665_t108.jpg,1
CW2019_1665_t118.jpg,1
CW2019_1665_t120.jpg,1
CW2019_1665_t133.jpg,1
CW2019_1665_t135.jpg,1
CW2019_1665_t138.jpg,0
CW2019_1665_t150.jpg,1
CW2019_1666_t000.jpg,1
CW2019_1666_t001.jpg,1
CW2019_1666_t005.jpg,1
CW2019_1666_t010.jpg,0
CW2019_1666_t028.jpg,1
CW2019_1666_t035.jpg,1
CW2019_1666_t043.jpg,1
CW2019_1666_t045.jpg,0
CW2019_1666_t050.jpg,1
CW2019_1666_t053.jpg,0
CW2019_1666_t058.jpg,0
CW2019_1666_t060.jpg,1
CW2019_1666_t070.jpg,1
CW2019_1666_t080.jpg,1
CW2019_1666_t083.jpg,1
CW2019_1666_t093.jpg,1
CW2019_1666_t101.jpg,1
CW2019_1666_t105.jpg,1
CW2019_1666_t106.jpg,1
CW2019_1666_t110.jpg,0
CW2019_1666_t116.jpg,1
CW2019_1666_t125.jpg,1
CW2019_1666_t130.jpg,0
CW2019_1666_t135.jpg,0
CW2019_1666_t148.jpg,1
CW2019_1670_t013.jpg,0
CW2019_1670_t021.jpg,1
CW2019_1670_t023.jpg,1
CW2019_1670_t035.jpg,1
CW2019_1670_t045.jpg,1
CW2019_1670_t053.jpg,0
CW2019_1670_t056.jpg,1
CW2019_1670_t063.jpg,1
CW2019_1670_t070.jpg,1
CW2019_1670_t076.jpg,1
CW2019_1670_t078.jpg,0
CW2019_1670_t081.jpg,1
CW2019_1670_t083.jpg,1
CW2019_1670_t086.jpg,1
CW2019_1670_t091.jpg,1
CW2019_1670_t093.jpg,1
CW2019_1670_t100.jpg,1
CW2019_1670_t110.jpg,1
CW2019_1670_t120.jpg,1
CW2019_1670_t125.jpg,1
CW2019_1670_t128.jpg,1
CW2019_1670_t133.jpg,1
CW2019_1670_t138.jpg,0
CW2019_1670_t140.jpg,1
CW2019_1670_t141.jpg,1
CW2019_1680_t001.jpg,1
CW2019_1680_t003.jpg,0
CW2019_1680_t010.jpg,1
CW2019_1680_t011.jpg,1
CW2019_1680_t016.jpg,1
CW2019_1680_t020.jpg,1
CW2019_1680_t021.jpg,1
CW2019_1680_t023.jpg,1
CW2019_1680_t036.jpg,1
CW2019_1680_t038.jpg,1
CW2019_1680_t040.jpg,1
CW2019_1680_t048.jpg,1
CW2019_1680_t053.jpg,0
CW2019_1680_t058.jpg,0
CW2019_1680_t065.jpg,1
CW2019_1680_t066.jpg,1
CW2019_1680_t075.jpg,1
CW2019_1680_t076.jpg,1
CW2019_1680_t098.jpg,0
CW2019_1680_t106.jpg,1
CW2019_1680_t111.jpg,0
CW2019_1680_t115.jpg,1
CW2019_1680_t121.jpg,1
CW2019_1680_t131.jpg,1
CW2019_1680_t145.jpg,0
CW2019_1683_t003.jpg,0
CW2019_1683_t008.jpg,0
CW2019_1683_t011.jpg,1
CW2019_1683_t016.jpg,1
CW2019_1683_t035.jpg,1
CW2019_1683_t040.jpg,1
CW2019_1683_t045.jpg,1
CW2019_1683_t056.jpg,1
CW2019_1683_t073.jpg,1
CW2019_1683_t075.jpg,1
CW2019_1683_t078.jpg,0
CW2019_1683_t080.jpg,1
CW2019_1683_t081.jpg,1
CW2019_1683_t083.jpg,1
CW2019_1683_t088.jpg,1
CW2019_1683_t090.jpg,0
CW2019_1683_t091.jpg,1
CW2019_1683_t100.jpg,1
CW2019_1683_t108.jpg,1
CW2019_1683_t110.jpg,1
CW2019_1683_t126.jpg,0
CW2019_1683_t128.jpg,1
